taxa,PC1,PC2,PC3
T,-17.016793488656,8.2629598318823,-0.68007030856089
T,-14.200857295315,6.25194284429325,-0.0593554273920984
T,-6.61197109441291,23.4761233815915,-3.10768991645914
T,-11.9951345790081,19.3630011203596,-2.77254764413081
T,-6.82842216821102,19.8278171986444,-0.488477725763229
T,-9.62138830374412,23.0852790478159,-1.74289747213764
C,-7.45280507307891,25.4375923811348,-1.47838031748522
C,-11.3170943422045,26.3527229245224,-4.25842293054955
C,-11.0927665510618,25.99841260833,-4.32357494086525
T,-10.4428641883031,25.9316746291019,-2.8213806723239
T,-9.55034660916664,25.1096302843575,-3.86632450960597
T,-10.4909256122625,25.5249345479822,-4.72810926582277
T,-10.5711056189606,25.4988265175481,-4.96983785692448
C,-7.87312487276116,26.5011540055527,-3.36540843617717
C,-8.22019520711009,25.8356425832207,-4.31181209463699
C,-11.8773436330701,26.5522480147978,-2.25777544697353
T,-9.71971266040049,23.6235512447348,-2.07008014998459
T,-7.48390344563204,24.0778116163942,-2.31402423597524
T,-7.39742050580396,22.0502558139884,-1.32423315888964
Y,-7.38264447910154,22.1805317257827,-1.56952690092904
C,-8.05856255775194,21.611228543291,-0.850273198860437
T,-6.79578511931103,24.0997149548627,-3.74966943019046
C,-5.00274075665062,24.3197168536785,-4.89873793578953
T,-5.25531203303674,24.274339132687,-4.05333884054844
T,-8.54654686954155,23.5581021063833,-3.82576349808208
C,-8.67017242950636,24.5624224648707,-3.01128425952149
C,-11.807631682149,24.2037881488516,-2.19165937560464
C,-9.18047122711489,25.0707477429668,-1.43205930874893
C,-8.96402360454859,25.3888478434983,-1.99593304720992
T,-11.0428792328315,25.2613665923034,-5.69345041070949
T,-8.97896732525464,25.1550379330801,-5.33769973086395
T,-8.43503026511443,25.8362664042658,-5.29062815065771
T,-5.05055799770189,24.8274688795931,-5.99673822918183
T,-5.42466292734719,23.5088824696017,-6.33580254409743
T,-7.01735689432449,24.8273751622355,-6.95072153088341
T,-8.39019802258808,24.8960851828963,-7.15266540969837
T,-7.0469107974234,23.9412961591377,-6.75801193141018
T,-9.31076356168237,24.1625293069417,-6.24182315367143
T,-9.12565936457904,24.6041517009285,-6.1682826632506
T,-9.81573383980775,23.6816788083835,-2.60200828487153
C,-8.02379888314859,24.1498242564879,-1.54797394044975
Y,-6.35750990217032,23.7410311196846,-1.10607734773066
T,-6.95548114442771,23.3296651733038,0.105182565116564
C,-9.04000451699314,23.6417970276202,-1.75765324074029
T,-6.10174361898307,23.0011632807616,-0.162368086303527
T,-6.66449838524649,23.2343069998796,0.197725225444673
C,-9.36775942447156,24.1551194827855,0.00351579128545883
C,-6.54734695651374,22.1536860083127,-0.419381835476884
T,-6.82931807788249,22.6354465333502,-1.16925148772872
T,-6.10571237464046,23.5659850211527,-1.26971424310283
T,-7.33500289186501,21.4433252550334,-6.11239458304101
T,-7.01714914163309,20.5358968564367,-6.50845773416215
T,-8.1638700019786,16.1678965339991,-6.9123817631672
T,-4.66934445808141,20.5870452963626,-6.04321207335211
T,-5.02159386614952,21.690625452797,-7.10212303758721
Y,-6.30415072562824,24.9453482756689,-1.66810170499798
C,-9.22709797493789,25.3678599266139,-1.54926067791998
T,25.7408105732221,-0.310297100546873,-0.163395689330326
T,25.2849215134293,-2.32294567067953,-0.630103379610114
T,26.6591786082352,-1.27764873441189,-1.26326378295255
T,27.6936664633482,-0.652142390941808,-3.25145033599934
T,27.5341577963169,-1.23398887891127,-3.29047107534487
T,26.6084203564455,-1.36377992446474,-0.61743666546127
T,28.9694095931587,-3.4913146811338,-0.936162457321788
T,27.3710767201137,-1.74139229440797,-1.76126388311369
T,27.0397469019053,-1.47981187643345,-0.0475002473917017
T,27.5415366655725,-1.32342963249681,-0.511513997732927
T,28.4142109283098,-2.11713387277898,-1.02356433734638
T,26.834098631503,-2.26739172737681,-2.24672194018655
T,26.3939117120919,-1.41806543083258,-0.708708788491288
T,29.1022999463765,-2.52595942619719,-2.80910260941576
T,28.5055588961424,-2.47353087544371,-1.01686693508348
T,27.35158308819,-1.72301048331013,-0.460804319028188
T,25.3063686470573,-0.419400091116133,-0.418236695574783
T,26.6413142710373,-3.11087633485144,-0.858911672928368
T,25.7753043573979,-1.859434866434,1.2802411705851
T,24.7483588834142,-0.231134061226218,-0.609086080534487
T,25.9062765446947,-1.33611731278384,-1.73868733245731
T,23.5706043224928,-0.380000481283454,1.15284718317527
T,25.3519093729493,-1.06719307488514,-1.36414498593409
T,23.28398062866,0.00930810787323022,0.787633849973135
T,21.7707743038829,-0.0514574486513196,0.189440084570815
T,22.31605398843,-0.482637121480628,-0.188655624459391
T,23.0819603401335,-0.306829453989707,0.673282826540412
T,23.2866361247613,-0.0693930488818174,1.34964929643387
T,24.5152292703821,0.434043445316005,1.64393028892739
T,21.3367639426422,0.532142569168224,0.81918502757125
T,22.3933085057823,0.733284558062038,0.958951826923841
T,24.6341674146872,-0.401347399469897,1.19998284070805
T,23.2955730288726,-1.49896429876279,2.85982088951885
T,19.8388090950303,-0.199089569936597,0.626250683463008
T,23.5824683121368,0.518329857749766,0.523591532539427
T,19.6639086941373,-0.29668967535643,4.08987494451555
T,27.1308771279682,-1.43249146302243,-2.9142844095722
T,26.7884281653123,-1.45397738312154,-2.9558765530778
T,25.0066585931445,-0.984253438406842,-2.47254501511508
T,27.8769565195162,-1.90523297566945,-4.02065508830719
T,27.6286050039042,-1.02037839769244,-0.937283458445033
T,24.4548631622656,-1.40263492516855,-1.33056595061854
T,27.3210913369883,-1.10165849823376,-2.44402020389506
T,28.0367366088281,-0.706304242735631,-2.04496981302305
T,26.2681131172884,-1.69930627170329,0.128006022957518
T,25.8989591344818,-0.783730211827596,-0.693361728468291
T,25.5637099820337,0.242513425845144,-2.35557687786026
T,25.1144710445996,-0.267727509602088,0.352281252225892
T,24.7273091284322,-0.259507856460493,0.194173924616212
T,24.3802561380617,-0.831904055747983,0.0499585660961488
T,23.4922422060616,-1.00210265094443,0.561510432938221
T,23.189664041906,-1.09433172400402,1.23940038050858
T,22.0851933944836,-0.365416062469744,0.937484121478223
T,22.9434271071343,0.178331592657644,0.00350059142834235
T,26.3575105003441,-1.26020420968405,-0.516513954968719
T,22.0607282037517,-2.75290003169541,2.74426915233592
T,24.2323952141442,-1.39769483484441,0.803334817670175
T,22.9045153355042,-0.703432432363839,0.74761767857658
T,22.5288444194799,-0.618914317863007,-0.0778907932093641
T,23.6322605291986,-2.03192130094419,1.79768398736577
T,23.424371508318,-1.14866715224328,0.789768845955116
T,20.0544125177709,-1.68087019738294,0.51454704910904
T,22.6967100837415,-0.28362434260161,2.78540798842798
T,25.0494607187171,-0.336118745180432,2.3617835912833
T,19.7396071236728,-0.0992344670476567,1.81413219254126
T,22.0453926374938,0.771010730155695,1.25276083921404
T,24.8041991702476,0.0537485051734266,0.71822841942486
T,23.5058897695564,-1.0983066862604,2.5172976988958
T,22.7525536605695,0.0719078587637064,2.23790669931573
T,25.8495546375657,-2.25393820823338,1.16072992722277
T,24.9482821115113,-0.0292660523639998,2.35448946708007
T,23.4342008755481,-0.475307450404233,2.19946349630753
T,23.6054190997882,-1.21301265064827,1.80510663315261
T,26.0776934612938,-2.57381269502225,0.322179738600683
T,27.2988734033554,-0.485468374624751,-1.60296737730204
T,26.871615686478,0.202583135508773,-1.0758329206812
T,25.0836519783089,0.549469823585602,1.53256223730581
T,21.2576359183358,-1.73162589053873,2.23689570701523
T,27.8600801516878,-2.12578381195414,1.00473127947092
T,28.0775784266312,-0.914540232371688,-6.31755974306126
T,16.9335078267112,-0.63218213104152,-2.9953334551462
T,21.4810003533601,-0.489901738061016,1.86527983880504
T,20.8198983021518,-0.0670881649864818,1.49628479919089
T,25.6828515000352,-1.02413868275396,-1.04396799711401
T,27.1599162853972,-1.12727814912779,-1.11842930655244
T,23.0739551914768,0.260739212796987,-1.59686599049683
T,25.9912743744569,-1.02345560168186,-2.87810514059581
T,7.91436450839862,3.90931068571025,-0.703218835452041
T,25.532727606148,0.666314080330582,1.05452333400252
T,26.9802458970154,0.605820372104229,-3.11145930690492
T,26.9786771037435,0.601086754997048,-3.11453998057703
T,24.4117663522664,-1.59749135775269,-1.54612208166329
T,26.2867155343802,-0.236630494949012,0.623716005275643
T,26.9121409688765,-1.02559775866842,0.932717828297356
T,-23.8371311536305,-0.937187022386182,-3.48314763185451
T,-22.2641932381631,0.25382170083438,-2.4828226389153
T,-22.2689152232685,0.330542137313849,-2.53179152713391
T,-24.0733994122452,-5.68036589255532,-2.13838153879903
T,-15.8266494654188,15.1695399047509,-3.50948963886668
T,-15.0763042689993,16.0555429416629,-2.36878938506372
T,-12.1499286220468,20.4706032176183,-2.53545748169643
T,-14.5134107113255,14.1167241142337,-2.56658160211734
T,-12.371853739169,19.9196246281217,-2.94997204482693
T,-14.3082612774449,16.9430368207657,-2.81683656116031
T,-23.5376032344256,-10.2166552183454,-0.871226415002212
T,-23.5178430388019,-10.2069862034689,-0.883898802193018
T,-23.5077258198252,-10.174311698144,-0.854655746209203
T,-23.474337978208,-10.2388120635847,-0.866234469571084
T,-23.5437770457964,-10.227940959345,-0.863292036023117
T,30.688104736208,-1.12372895479069,-4.56674407611157
T,-24.5039208576209,0.537551722790794,-4.0041198823795
T,-25.2388287620934,1.50667311444707,-4.54930212834695
T,-21.3519323703469,-0.791878568259319,-1.77305533753105
T,-16.8841317021897,-0.0265655320386781,-0.291306395557213
T,-21.3530945851176,-1.10696376807362,-0.906936248149888
T,-19.8566335439037,2.94965538907477,0.326165094215888
T,-22.619282414203,3.45032926465177,-4.56000072458034
T,-22.619282414203,3.45032926465177,-4.56000072458034
T,-18.6186936398083,-5.59433085638055,0.52174801938461
T,-14.3179958752814,12.757857026805,-3.76807006298498
T,-25.7937191177803,-1.98229093370217,-6.28831618845409
T,-25.4720828440146,-1.30722438643957,-6.04003454729744
T,-25.5113420755147,-1.5540307413123,-6.27795884276951
T,-22.5129744509756,1.51606117976602,-4.75575852208653
T,-20.2642525521594,1.55945184583517,-2.36493403147281
T,-21.3192547085907,5.54017322661247,-2.38923258784323
T,-25.2678017765025,-1.0044853481124,-5.40287905661152
T,-26.5585628002934,-2.41563157438772,-5.92112504217377
T,-24.9404295294293,-2.71373037943401,-5.18830086889154
T,-18.8645010059179,-5.20284843648529,-0.417552506134212
T,-21.3412402821046,-9.97406779338406,-0.697260397756737
T,-24.2169106069399,3.58969968340159,-3.27028373076201
T,-23.1552765324413,-0.109498410662248,-3.07900955286548
T,-18.0741787888485,0.282150253014073,-2.3070096133505
T,-20.3935739307262,-1.58904967800453,-2.65816751209002
T,-22.4906535667994,-3.88180684015189,-2.67631029840131
T,-20.7436115713725,-1.41432388275248,-2.33332483195157
T,-18.5600040931364,-0.432130276412145,-0.190161177613229
T,-18.4956149099513,0.927322953444433,-0.493453946403441
T,-20.0983385242169,-2.63817653928153,-1.81171665992973
T,-20.0959187765244,-2.66194186522797,-1.80524381205095
T,-20.0959187765244,-2.66194186522797,-1.80524381205095
T,-20.0377301183148,-2.63384880106547,-1.7911719396916
T,-20.3484647551884,-3.13021901747372,-1.91862779735582
T,-20.3484647551884,-3.13021901747372,-1.91862779735582
T,-18.8125210187736,-5.31759218349374,2.08720487096905
T,-19.8121431903659,-12.7912087950163,0.0533538561231632
T,-20.3484647551884,-3.13021901747372,-1.91862779735582
T,-20.3484647551884,-3.13021901747372,-1.91862779735582
T,-20.3484647551884,-3.13021901747372,-1.91862779735582
T,-19.1382452841166,-7.64101252456613,2.29731404289372
T,-20.1443301879164,-15.1904411177772,2.04642307462226
T,-20.9488999790705,-15.4992725752274,2.75516061882055
T,-21.3028089166886,-14.0476675787623,1.89832740917859
T,-22.256663269632,-10.903530222827,-0.679009538834053
T,-22.1565943265415,-15.259795060922,2.05625434183477
T,-21.9384825698722,-0.675655629540549,-4.40027125917615
T,-24.9550907025556,-9.73840488199633,-1.68637554816491
T,-24.9564877042257,-9.76284157503991,-1.78859037003891
T,-18.2272225876262,1.06014525460114,-1.52900549538342
T,-18.8349572357824,1.30988192313367,-1.46239694951548
T,-21.7342418371033,7.85005564951235,-2.3512545897214
T,-18.8957500322258,-3.63213634555665,-0.638624013925133
T,-22.1313026644334,4.15770785829573,-3.90005358668929
T,-21.0307078875751,4.82340888499632,-2.02902247895936
T,-22.3325731395957,3.91261314573483,-3.74601905705677
T,-22.500095151861,-6.52725695378451,-3.694089967877
C,-17.4760813124344,-2.255892430268,-0.825682952879138
T,-22.9987804724273,-10.8619657887524,-1.85152009477565
T,-18.5862085965485,4.88409290924304,-3.81518548114971
T,-25.9585189729597,-4.92608299946564,-6.39694186614488
T,-25.1967039952374,-13.7849661770164,-3.20101209410171
T,-25.2168443289716,-13.7592450168076,-3.17887415629038
T,-25.1967039952374,-13.7849661770164,-3.20101209410171
T,-25.2204669964192,-13.8170930838554,-3.18621305841591
T,-25.1776691267438,-13.7756713203839,-3.17853010612327
T,-25.182515837184,-13.7698784208472,-3.19769184632777
T,-18.3939713998412,8.40139150590552,-3.77257985738747
T,-21.0758137097058,4.24840987978631,-1.8363840615616
T,-21.1180909401156,4.19462101379725,-1.86965879276345
T,-21.115567625607,4.20073884604675,-1.89433681117602
T,-21.1362097419578,4.22608668333485,-1.90501987046862
T,-22.7981716394905,3.96302577869552,-4.32862936090988
T,-19.4347114640382,6.0093984749421,-3.06853265409439
T,-21.2214462745434,5.07847868282123,-1.55312742263253
T,-21.3311243339702,5.16937142285279,-1.6106285092847
T,-19.6074826464842,0.609218892181584,-0.80442520148122
T,-17.4665849455908,3.86502779187008,-1.54491940436262
T,-15.1140482924874,-6.37015593337366,2.11526485117459
C,-15.863203785832,-0.751285103521006,-0.0490593519503055
T,29.2923747244167,-5.26766533519381,-7.36616699266519
T,30.268625653606,-4.69142132139153,-7.37033240556051
T,30.0730867530408,-4.67891317364624,-7.35831066104272
T,29.4437607605811,-4.79158464505923,-7.07718098156068
T,32.8443876437812,-5.58508012301817,-7.12943343902048
T,30.2810939359135,-4.81992690949764,-7.07320016440731
T,30.9243638687694,-6.88324724942918,-7.91813631530217
T,32.910352054235,-3.61825256785717,-7.04571709002064
T,32.5078490321845,-3.49849299587411,-6.77768940417293
T,32.5296790616241,-3.63607056002569,-6.73566053519621
T,30.7077874605709,-3.88207384724287,-6.11365394303665
T,32.0738395797784,-4.2842909938492,-7.09957381215612
T,31.9278318296651,-4.12659640676821,-6.64805076035026
T,31.0529240501822,-3.83481142635501,-5.01085714782068
T,32.199315424934,-4.33734758456077,-6.41880743445556
T,32.332197980261,-3.18948008890295,-6.5504941214783
T,32.5221268604026,-3.51385296569494,-6.81069532214567
T,32.0730595650013,-3.75706641372382,-5.46426289288854
T,26.0673783899902,-5.38656560361341,-5.31436627136684
T,29.0833156695567,-4.63381320636743,-5.0966335838337
T,23.8642039025266,-2.24153416057251,-7.8528008061054
T,27.7175917689592,-4.82685514760548,-4.01621721833263
